technology,dst_region,region,agent,sector,type,year,capacity,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Central,Central,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Central,Central,A2,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Central,Central,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Eastern,Eastern,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Eastern,Eastern,A2,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Eastern,Eastern,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Western,Western,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Western,Western,A2,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Western,Western,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Northwest,Northwest,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Northwest,Northwest,A2,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Northwest,Northwest,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,,
Proc_Diesel,North,North,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,,
Proc_ethanol,North,North,A2,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,North,North,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Northeast,Northeast,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Northeast,Northeast,A2,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Northeast,Northeast,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,,
Proc_Diesel,BajaCalif,BajaCalif,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,,
Proc_ethanol,BajaCalif,BajaCalif,A2,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,BajaCalif,BajaCalif,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,,
Proc_Diesel,BajaCalifSouth,BajaCalifSouth,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,,
Proc_ethanol,BajaCalifSouth,BajaCalifSouth,A2,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,BajaCalifSouth,BajaCalifSouth,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,,
Proc_Diesel,Peninsular,Peninsular,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,,
Proc_ethanol,Peninsular,Peninsular,A2,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Peninsular,Peninsular,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,,
gassupply1,Central,Central,A1,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Eastern,Eastern,A1,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Western,Western,A1,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Northwest,Northwest,A1,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,,
gassupply1,North,North,A1,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Northeast,Northeast,A1,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,,
gassupply1,BajaCalif,BajaCalif,A1,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,,
gassupply1,BajaCalifSouth,BajaCalifSouth,A1,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Peninsular,Peninsular,A1,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Central,Central,A2,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Eastern,Eastern,A2,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Western,Western,A2,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Northwest,Northwest,A2,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,,
gassupply1,North,North,A2,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Northeast,Northeast,A2,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,,
gassupply1,BajaCalif,BajaCalif,A2,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,,
gassupply1,BajaCalifSouth,BajaCalifSouth,A2,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,,
gassupply1,Peninsular,Peninsular,A2,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,,
e_tec,Central,Central,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec2,Central,Central,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec,Eastern,Eastern,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec2,Eastern,Eastern,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec,Western,Western,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec2,Western,Western,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec,Northwest,Northwest,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec2,Northwest,Northwest,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec,North,North,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec2,North,North,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec,Northeast,Northeast,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec2,Northeast,Northeast,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec,BajaCalif,BajaCalif,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec2,BajaCalif,BajaCalif,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec,BajaCalifSouth,BajaCalifSouth,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec2,BajaCalifSouth,BajaCalifSouth,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec,Peninsular,Peninsular,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec2,Peninsular,Peninsular,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec,Central,Central,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec2,Central,Central,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec,Eastern,Eastern,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec2,Eastern,Eastern,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec,Western,Western,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec2,Western,Western,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec,Northwest,Northwest,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec2,Northwest,Northwest,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec,North,North,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec2,North,North,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec,Northeast,Northeast,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec2,Northeast,Northeast,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec,BajaCalif,BajaCalif,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec2,BajaCalif,BajaCalif,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec,BajaCalifSouth,BajaCalifSouth,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec2,BajaCalifSouth,BajaCalifSouth,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec,Peninsular,Peninsular,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
e_tec2,Peninsular,Peninsular,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec,Central,Central,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec2,Central,Central,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec,Eastern,Eastern,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec2,Eastern,Eastern,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec,Western,Western,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec2,Western,Western,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec,Northwest,Northwest,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec2,Northwest,Northwest,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec,North,North,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec2,North,North,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec,Northeast,Northeast,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec2,Northeast,Northeast,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec,BajaCalif,BajaCalif,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec2,BajaCalif,BajaCalif,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec,BajaCalifSouth,BajaCalifSouth,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec2,BajaCalifSouth,BajaCalifSouth,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec,Peninsular,Peninsular,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec2,Peninsular,Peninsular,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec,Central,Central,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec2,Central,Central,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec,Eastern,Eastern,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec2,Eastern,Eastern,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec,Western,Western,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec2,Western,Western,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec,Northwest,Northwest,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec2,Northwest,Northwest,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec,North,North,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec2,North,North,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec,Northeast,Northeast,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec2,Northeast,Northeast,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec,BajaCalif,BajaCalif,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec2,BajaCalif,BajaCalif,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec,BajaCalifSouth,BajaCalifSouth,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec2,BajaCalifSouth,BajaCalifSouth,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec,Peninsular,Peninsular,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
com_tec2,Peninsular,Peninsular,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec,Central,Central,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,Central,Central,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec,Eastern,Eastern,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,Eastern,Eastern,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec,Western,Western,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,Western,Western,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec,Northwest,Northwest,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,Northwest,Northwest,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec,North,North,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,North,North,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec,Northeast,Northeast,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,Northeast,Northeast,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec,BajaCalif,BajaCalif,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,BajaCalif,BajaCalif,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec,Peninsular,Peninsular,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,Peninsular,Peninsular,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec,Central,Central,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,Central,Central,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec,Eastern,Eastern,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,Eastern,Eastern,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec,Western,Western,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,Western,Western,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec,Northwest,Northwest,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,Northwest,Northwest,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec,North,North,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,North,North,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec,Northeast,Northeast,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,Northeast,Northeast,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec,BajaCalif,BajaCalif,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,BajaCalif,BajaCalif,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec,Peninsular,Peninsular,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
indr_tec2,Peninsular,Peninsular,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,Central,Central,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,Central,Central,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,Eastern,Eastern,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,Eastern,Eastern,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,Western,Western,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,Western,Western,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,Northwest,Northwest,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,Northwest,Northwest,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,North,North,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,North,North,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,Northeast,Northeast,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,Northeast,Northeast,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,BajaCalif,BajaCalif,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,BajaCalif,BajaCalif,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,BajaCalifSouth,BajaCalifSouth,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,BajaCalifSouth,BajaCalifSouth,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,Peninsular,Peninsular,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,Peninsular,Peninsular,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,Central,Central,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,Central,Central,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,Eastern,Eastern,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,Eastern,Eastern,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,Western,Western,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,Western,Western,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,Northwest,Northwest,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,Northwest,Northwest,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,North,North,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,North,North,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,Northeast,Northeast,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,Northeast,Northeast,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,BajaCalif,BajaCalif,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,BajaCalif,BajaCalif,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,BajaCalifSouth,BajaCalifSouth,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,BajaCalifSouth,BajaCalifSouth,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_gsl,Peninsular,Peninsular,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
cars_hyd,Peninsular,Peninsular,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec,Central,Central,A1,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec2,Central,Central,A1,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec,Eastern,Eastern,A1,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec2,Eastern,Eastern,A1,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec,Western,Western,A1,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec2,Western,Western,A1,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec,Northwest,Northwest,A1,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec2,Northwest,Northwest,A1,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec,North,North,A1,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec2,North,North,A1,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec,Northeast,Northeast,A1,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec2,Northeast,Northeast,A1,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec,BajaCalif,BajaCalif,A1,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec2,BajaCalif,BajaCalif,A1,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec2,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec,Peninsular,Peninsular,A1,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec2,Peninsular,Peninsular,A1,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec,Central,Central,A2,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec2,Central,Central,A2,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec,Eastern,Eastern,A2,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec2,Eastern,Eastern,A2,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec,Western,Western,A2,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec2,Western,Western,A2,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec,Northwest,Northwest,A2,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec2,Northwest,Northwest,A2,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec,North,North,A2,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec2,North,North,A2,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec,Northeast,Northeast,A2,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec2,Northeast,Northeast,A2,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec,BajaCalif,BajaCalif,A2,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec2,BajaCalif,BajaCalif,A2,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec2,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec,Peninsular,Peninsular,A2,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
agr_tec2,Peninsular,Peninsular,A2,agriculture,retrofit,2050,20000,,,,,,,,,,,,,,,,,,,
BIO,Central,Central,A1,power,agent,2050,0.0056,,,,,,,,,,,,,,,,,,,
GAS_GT,Central,Central,A1,power,agent,2050,23.4444,,,,,,,,,,,,,,,,,,,
GAS_GT,Eastern,Central,A1,power,agent,2050,6.3525,,,,,,,,,,,,,,,,,,,
GAS_GT,Western,Central,A1,power,agent,2050,7.594,,,,,,,,,,,,,,,,,,,
HYD,Central,Central,A1,power,agent,2050,0.4546,,,,,,,,,,,,,,,,,,,
OIL,Central,Central,A1,power,agent,2050,0.7746,,,,,,,,,,,,,,,,,,,
PV_GND,Central,Central,A1,power,agent,2050,0.1179,,,,,,,,,,,,,,,,,,,
BIO,Eastern,Eastern,A1,power,agent,2050,0.9261,,,,,,,,,,,,,,,,,,,
GAS_GT,Eastern,Eastern,A1,power,agent,2050,25.41,,,,,,,,,,,,,,,,,,,
GAS_GT,Peninsular,Eastern,A1,power,agent,2050,4.9645,,,,,,,,,,,,,,,,,,,
HYD,Eastern,Eastern,A1,power,agent,2050,37.5548,,,,,,,,,,,,,,,,,,,
NUCL,Eastern,Eastern,A1,power,agent,2050,9.0926,,,,,,,,,,,,,,,,,,,
OIL,Eastern,Eastern,A1,power,agent,2050,1.6389,,,,,,,,,,,,,,,,,,,
WIND_ON,Eastern,Eastern,A1,power,agent,2050,15.536,,,,,,,,,,,,,,,,,,,
BIO,Western,Western,A1,power,agent,2050,0.2245,,,,,,,,,,,,,,,,,,,
COAL,Western,Western,A1,power,agent,2050,18.8026,,,,,,,,,,,,,,,,,,,
GAS_GT,Western,Western,A1,power,agent,2050,30.3761,,,,,,,,,,,,,,,,,,,
GAS_GT,Northwest,Western,A1,power,agent,2050,6.5545,,,,,,,,,,,,,,,,,,,
GEOTH,Western,Western,A1,power,agent,2050,1.768,,,,,,,,,,,,,,,,,,,
HYD,Western,Western,A1,power,agent,2050,27.5753,,,,,,,,,,,,,,,,,,,
OIL,Western,Western,A1,power,agent,2050,4.6361,,,,,,,,,,,,,,,,,,,
PV_GND,Western,Western,A1,power,agent,2050,4.3218,,,,,,,,,,,,,,,,,,,
WIND_ON,Western,Western,A1,power,agent,2050,5.7811,,,,,,,,,,,,,,,,,,,
GAS_GT,Northwest,Northwest,A1,power,agent,2050,26.2182,,,,,,,,,,,,,,,,,,,
GAS_GT,North,Northwest,A1,power,agent,2050,7.365,,,,,,,,,,,,,,,,,,,
HYD,Northwest,Northwest,A1,power,agent,2050,5.3882,,,,,,,,,,,,,,,,,,,
OIL,Northwest,Northwest,A1,power,agent,2050,0.3143,,,,,,,,,,,,,,,,,,,
PV_GND,Northwest,Northwest,A1,power,agent,2050,2.5594,,,,,,,,,,,,,,,,,,,
WIND_ON,Northwest,Northwest,A1,power,agent,2050,0.0112,,,,,,,,,,,,,,,,,,,
BIO,North,North,A1,power,agent,2050,0.0505,,,,,,,,,,,,,,,,,,,
GAS_GT,North,North,A1,power,agent,2050,24.5501,,,,,,,,,,,,,,,,,,,
HYD,North,North,A1,power,agent,2050,0.1572,,,,,,,,,,,,,,,,,,,
OIL,North,North,A1,power,agent,2050,0.6455,,,,,,,,,,,,,,,,,,,
PV_GND,North,North,A1,power,agent,2050,6.3704,,,,,,,,,,,,,,,,,,,
BIO,Northeast,Northeast,A1,power,agent,2050,0.1066,,,,,,,,,,,,,,,,,,,
COAL,Northeast,Northeast,A1,power,agent,2050,7.4088,,,,,,,,,,,,,,,,,,,
GAS_GT,Northeast,Northeast,A1,power,agent,2050,80.5932,,,,,,,,,,,,,,,,,,,
HYD,Northeast,Northeast,A1,power,agent,2050,0.6623,,,,,,,,,,,,,,,,,,,
OIL,Northeast,Northeast,A1,power,agent,2050,1.2573,,,,,,,,,,,,,,,,,,,
PV_GND,Northeast,Northeast,A1,power,agent,2050,2.6043,,,,,,,,,,,,,,,,,,,
