technology,dst_region,region,agent,sector,type,year,capacity,,sector,power,,,,,,,,,,,,,,,
C_H2,BajaCalif,North,A2,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
C_H2,BajaCalifSouth,North,A2,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
C_H2,BajaCalifSouth,North,A2,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
HYD_LS,Central,North,A2,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
HYD_LS,Northwest,North,A2,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
HYD_LS,Northwest,North,A2,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
HYD_LS,North,North,A2,power,agent,2045,0.6222,,,,,,,,,,,,,,,,,,
HYD_LS,Northeast,North,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,BajaCalifSouth,North,A2,power,agent,2045,208.5805,,,,,,,,,,,,,,,,,,
HYD_LS,BajaCalifSouth,North,A2,power,agent,2045,208.5805,,,,,,,,,,,,,,,,,,
PV_GND,North,North,A2,power,agent,2045,2.9171,,,,,,,,,,,,,,,,,,
PV_SSG,North,North,A2,power,agent,2045,2.385,,,,,,,,,,,,,,,,,,
CC_GAS,Northeast,Northeast,A2,power,agent,2045,137.981,,,,,,,,,,,,,,,,,,
CSP,Central,Northeast,A2,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
CSP,Central,Northeast,A2,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
HYD_LS,Central,Northeast,A2,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
HYD_LS,Northwest,Northeast,A2,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
HYD_LS,Northwest,Northeast,A2,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
HYD_LS,North,Northeast,A2,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
HYD_LS,BajaCalif,Northeast,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,BajaCalif,Northeast,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,BajaCalif,Northeast,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,BajaCalifSouth,Northeast,A2,power,agent,2045,208.5805,,,,,,,,,,,,,,,,,,
HYD_LS,BajaCalifSouth,Northeast,A2,power,agent,2045,208.5805,,,,,,,,,,,,,,,,,,
OC_GAS,Northeast,Northeast,A2,power,agent,2045,24.2196,,,,,,,,,,,,,,,,,,
ON_WIND,Northeast,Northeast,A2,power,agent,2045,3.018,,,,,,,,,,,,,,,,,,
PV_GND,Northeast,Northeast,A2,power,agent,2045,2.6131,,,,,,,,,,,,,,,,,,
PV_SSG,Northeast,Northeast,A2,power,agent,2045,3.8695,,,,,,,,,,,,,,,,,,
CC_GAS,BajaCalif,BajaCalif,A2,power,agent,2045,21.12,,,,,,,,,,,,,,,,,,
C_H2,North,BajaCalif,A2,power,agent,2045,484.4793,,,,,,,,,,,,,,,,,,
C_H2,Northeast,BajaCalif,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
C_H2,BajaCalif,BajaCalif,A2,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
C_H2,BajaCalifSouth,BajaCalif,A2,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
OC_GAS,BajaCalif,BajaCalif,A2,power,agent,2045,2.2327,,,,,,,,,,,,,,,,,,
PV_SSG,BajaCalif,BajaCalif,A2,power,agent,2045,0.8259,,,,,,,,,,,,,,,,,,
PV_SSG,BajaCalifSouth,BajaCalifSouth,A2,power,agent,2045,0.0002,,,,,,,,,,,,,,,,,,
CC_GAS,Peninsular,Peninsular,A2,power,agent,2045,0.9745,,,,,,,,,,,,,,,,,,
ON_WIND,Peninsular,Peninsular,A2,power,agent,2045,2.9139,,,,,,,,,,,,,,,,,,
PV_GND,Central,Peninsular,A2,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
PV_GND,Eastern,Peninsular,A2,power,agent,2045,484.4793,,,,,,,,,,,,,,,,,,
PV_GND,Western,Peninsular,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,Northwest,Peninsular,A2,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
PV_GND,North,Peninsular,A2,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
PV_GND,North,Peninsular,A2,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
PV_GND,Northeast,Peninsular,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,Northeast,Peninsular,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,Northeast,Peninsular,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,BajaCalifSouth,Peninsular,A2,power,agent,2045,208.5805,,,,,,,,,,,,,,,,,,
PV_GND,Peninsular,Peninsular,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
PV_SSG,North,Peninsular,A2,power,agent,2045,332.0591,,,,,,,,,,,,,,,,,,
PV_SSG,BajaCalif,Peninsular,A2,power,agent,2045,54.7233,,,,,,,,,,,,,,,,,,
PV_SSG,Peninsular,Peninsular,A2,power,agent,2045,1.6012,,,,,,,,,,,,,,,,,,
Proc_Diesel,Central,Central,A1,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_ethanol,Central,Central,A1,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Central,Central,A1,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_Diesel,Eastern,Eastern,A1,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_ethanol,Eastern,Eastern,A1,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Eastern,Eastern,A1,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_Diesel,Western,Western,A1,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_ethanol,Western,Western,A1,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Western,Western,A1,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_Diesel,Northwest,Northwest,A1,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_ethanol,Northwest,Northwest,A1,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Northwest,Northwest,A1,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_Diesel,North,North,A1,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_ethanol,North,North,A1,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,
Proc_hydrogen,North,North,A1,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_Diesel,Northeast,Northeast,A1,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_ethanol,Northeast,Northeast,A1,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Northeast,Northeast,A1,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_Diesel,BajaCalif,BajaCalif,A1,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_ethanol,BajaCalif,BajaCalif,A1,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,
Proc_hydrogen,BajaCalif,BajaCalif,A1,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_Diesel,BajaCalifSouth,BajaCalifSouth,A1,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_ethanol,BajaCalifSouth,BajaCalifSouth,A1,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,
Proc_hydrogen,BajaCalifSouth,BajaCalifSouth,A1,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_Diesel,Peninsular,Peninsular,A1,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_ethanol,Peninsular,Peninsular,A1,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Peninsular,Peninsular,A1,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_Diesel,Central,Central,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_ethanol,Central,Central,A2,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Central,Central,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_Diesel,Eastern,Eastern,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_ethanol,Eastern,Eastern,A2,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Eastern,Eastern,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_Diesel,Western,Western,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_ethanol,Western,Western,A2,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Western,Western,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_Diesel,Northwest,Northwest,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_ethanol,Northwest,Northwest,A2,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Northwest,Northwest,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_Diesel,North,North,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_ethanol,North,North,A2,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,
Proc_hydrogen,North,North,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_Diesel,Northeast,Northeast,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_ethanol,Northeast,Northeast,A2,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Northeast,Northeast,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_Diesel,BajaCalif,BajaCalif,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_ethanol,BajaCalif,BajaCalif,A2,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,
Proc_hydrogen,BajaCalif,BajaCalif,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_Diesel,BajaCalifSouth,BajaCalifSouth,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_ethanol,BajaCalifSouth,BajaCalifSouth,A2,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,
Proc_hydrogen,BajaCalifSouth,BajaCalifSouth,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_Diesel,Peninsular,Peninsular,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
Proc_ethanol,Peninsular,Peninsular,A2,refinery,retrofit,2045,100000,,,,,,,,,,,,,,,,,,
Proc_hydrogen,Peninsular,Peninsular,A2,refinery,retrofit,2045,150025,,,,,,,,,,,,,,,,,,
gassupply1,Central,Central,A1,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,
gassupply1,Eastern,Eastern,A1,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,
gassupply1,Western,Western,A1,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,
gassupply1,Northwest,Northwest,A1,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,
gassupply1,North,North,A1,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,
gassupply1,Northeast,Northeast,A1,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,
gassupply1,BajaCalif,BajaCalif,A1,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,
gassupply1,BajaCalifSouth,BajaCalifSouth,A1,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,
gassupply1,Peninsular,Peninsular,A1,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,
gassupply1,Central,Central,A2,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,
gassupply1,Eastern,Eastern,A2,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,
gassupply1,Western,Western,A2,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,
gassupply1,Northwest,Northwest,A2,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,
gassupply1,North,North,A2,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,
gassupply1,Northeast,Northeast,A2,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,
gassupply1,BajaCalif,BajaCalif,A2,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,
gassupply1,BajaCalifSouth,BajaCalifSouth,A2,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,
gassupply1,Peninsular,Peninsular,A2,gas,retrofit,2045,10000,,,,,,,,,,,,,,,,,,
e_tec,Central,Central,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec2,Central,Central,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec,Eastern,Eastern,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec2,Eastern,Eastern,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec,Western,Western,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec2,Western,Western,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec,Northwest,Northwest,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec2,Northwest,Northwest,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec,North,North,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec2,North,North,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec,Northeast,Northeast,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec2,Northeast,Northeast,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec,BajaCalif,BajaCalif,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec2,BajaCalif,BajaCalif,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec,BajaCalifSouth,BajaCalifSouth,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec2,BajaCalifSouth,BajaCalifSouth,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec,Peninsular,Peninsular,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec2,Peninsular,Peninsular,A1,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec,Central,Central,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec2,Central,Central,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec,Eastern,Eastern,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec2,Eastern,Eastern,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec,Western,Western,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec2,Western,Western,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec,Northwest,Northwest,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec2,Northwest,Northwest,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec,North,North,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec2,North,North,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec,Northeast,Northeast,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec2,Northeast,Northeast,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec,BajaCalif,BajaCalif,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec2,BajaCalif,BajaCalif,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec,BajaCalifSouth,BajaCalifSouth,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec2,BajaCalifSouth,BajaCalifSouth,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec,Peninsular,Peninsular,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
e_tec2,Peninsular,Peninsular,A2,residential,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec,Central,Central,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec2,Central,Central,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec,Eastern,Eastern,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec2,Eastern,Eastern,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec,Western,Western,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec2,Western,Western,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec,Northwest,Northwest,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec2,Northwest,Northwest,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec,North,North,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec2,North,North,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec,Northeast,Northeast,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec2,Northeast,Northeast,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec,BajaCalif,BajaCalif,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec2,BajaCalif,BajaCalif,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec,BajaCalifSouth,BajaCalifSouth,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec2,BajaCalifSouth,BajaCalifSouth,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec,Peninsular,Peninsular,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec2,Peninsular,Peninsular,A1,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec,Central,Central,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec2,Central,Central,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec,Eastern,Eastern,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec2,Eastern,Eastern,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec,Western,Western,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec2,Western,Western,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec,Northwest,Northwest,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec2,Northwest,Northwest,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec,North,North,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec2,North,North,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec,Northeast,Northeast,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec2,Northeast,Northeast,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec,BajaCalif,BajaCalif,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec2,BajaCalif,BajaCalif,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec,BajaCalifSouth,BajaCalifSouth,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec2,BajaCalifSouth,BajaCalifSouth,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec,Peninsular,Peninsular,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
com_tec2,Peninsular,Peninsular,A2,commercial,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec,Central,Central,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec2,Central,Central,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec,Eastern,Eastern,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec2,Eastern,Eastern,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec,Western,Western,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec2,Western,Western,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec,Northwest,Northwest,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec2,Northwest,Northwest,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec,North,North,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec2,North,North,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec,Northeast,Northeast,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec2,Northeast,Northeast,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec,BajaCalif,BajaCalif,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec2,BajaCalif,BajaCalif,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec2,BajaCalifSouth,BajaCalifSouth,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec,Peninsular,Peninsular,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec2,Peninsular,Peninsular,A1,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec,Central,Central,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec2,Central,Central,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec,Eastern,Eastern,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec2,Eastern,Eastern,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec,Western,Western,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec2,Western,Western,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec,Northwest,Northwest,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec2,Northwest,Northwest,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec,North,North,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec2,North,North,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec,Northeast,Northeast,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec2,Northeast,Northeast,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec,BajaCalif,BajaCalif,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec2,BajaCalif,BajaCalif,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec2,BajaCalifSouth,BajaCalifSouth,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec,Peninsular,Peninsular,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
indr_tec2,Peninsular,Peninsular,A2,industry,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_gsl,Central,Central,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_hyd,Central,Central,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_gsl,Eastern,Eastern,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_hyd,Eastern,Eastern,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_gsl,Western,Western,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_hyd,Western,Western,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_gsl,Northwest,Northwest,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_hyd,Northwest,Northwest,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_gsl,North,North,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_hyd,North,North,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_gsl,Northeast,Northeast,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_hyd,Northeast,Northeast,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_gsl,BajaCalif,BajaCalif,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_hyd,BajaCalif,BajaCalif,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_gsl,BajaCalifSouth,BajaCalifSouth,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_hyd,BajaCalifSouth,BajaCalifSouth,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_gsl,Peninsular,Peninsular,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_hyd,Peninsular,Peninsular,A1,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_gsl,Central,Central,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_hyd,Central,Central,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_gsl,Eastern,Eastern,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_hyd,Eastern,Eastern,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_gsl,Western,Western,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_hyd,Western,Western,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_gsl,Northwest,Northwest,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_hyd,Northwest,Northwest,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_gsl,North,North,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_hyd,North,North,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_gsl,Northeast,Northeast,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_hyd,Northeast,Northeast,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_gsl,BajaCalif,BajaCalif,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_hyd,BajaCalif,BajaCalif,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_gsl,BajaCalifSouth,BajaCalifSouth,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_hyd,BajaCalifSouth,BajaCalifSouth,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
cars_gsl,Peninsular,Peninsular,A2,transport,retrofit,2050,20000,,,,,,,,,,,,,,,,,,
